;Worldwide Navigation Database
;Exported via DFD v1.0 19.0123
;Software copyright (c) 2019 Richard Stefan, NAVData-Service
;Support available via forum at http://forum.navigraph.com
;
;Data provided by Navigraph - www.navigraph.com
;Source data copyright (c) 2019 Jeppesen
;This data may be used for ground based recreational computer game
;simulation software only, and may not be recompiled, interpreted,
;or distributed for any purpose without the written consent of Navigraph.
;The contents of this database is dated and must not be used for real
;world navigation as it is unlawful and unsafe to do so.
;
;------------------------------------------------------
;AIRAC Cycle : 1903 (28/FEB/2019 - 28/MAR/2019) - Ver.1
;------------------------------------------------------
8861E	 88.000000	  61.000000	15
8761E	 87.000000	  61.000000	15
8962E	 89.000000	  62.000000	15
8762E	 87.000000	  62.000000	15
8862E	 88.000000	  62.000000	15
8863E	 88.000000	  63.000000	15
8763E	 87.000000	  63.000000	15
8963E	 89.000000	  63.000000	15
8764E	 87.000000	  64.000000	15
8864E	 88.000000	  64.000000	15
8964E	 89.000000	  64.000000	15
8865E	 88.000000	  65.000000	15
8765E	 87.000000	  65.000000	15
8965E	 89.000000	  65.000000	15
8966E	 89.000000	  66.000000	15
8866E	 88.000000	  66.000000	15
8766E	 87.000000	  66.000000	15
8967E	 89.000000	  67.000000	15
8867E	 88.000000	  67.000000	15
8767E	 87.000000	  67.000000	15
8968E	 89.000000	  68.000000	15
8768E	 87.000000	  68.000000	15
8868E	 88.000000	  68.000000	15
8969E	 89.000000	  69.000000	15
8769E	 87.000000	  69.000000	15
8869E	 88.000000	  69.000000	15
8770E	 87.000000	  70.000000	15
8870E	 88.000000	  70.000000	15
8970E	 89.000000	  70.000000	15
8871E	 88.000000	  71.000000	15
8971E	 89.000000	  71.000000	15
8771E	 87.000000	  71.000000	15
8872E	 88.000000	  72.000000	15
8772E	 87.000000	  72.000000	15
8972E	 89.000000	  72.000000	15
8973E	 89.000000	  73.000000	15
8773E	 87.000000	  73.000000	15
8873E	 88.000000	  73.000000	15
8874E	 88.000000	  74.000000	15
8774E	 87.000000	  74.000000	15
8974E	 89.000000	  74.000000	15
8775E	 87.000000	  75.000000	15
8975E	 89.000000	  75.000000	15
8875E	 88.000000	  75.000000	15
8976E	 89.000000	  76.000000	15
8876E	 88.000000	  76.000000	15
8776E	 87.000000	  76.000000	15
8777E	 87.000000	  77.000000	15
8877E	 88.000000	  77.000000	15
8977E	 89.000000	  77.000000	15
8878E	 88.000000	  78.000000	15
8778E	 87.000000	  78.000000	15
8978E	 89.000000	  78.000000	15
8879E	 88.000000	  79.000000	15
8779E	 87.000000	  79.000000	15
8979E	 89.000000	  79.000000	15
8880E	 88.000000	  80.000000	15
8780E	 87.000000	  80.000000	15
8980E	 89.000000	  80.000000	15
8881E	 88.000000	  81.000000	15
8781E	 87.000000	  81.000000	15
8981E	 89.000000	  81.000000	15
8982E	 89.000000	  82.000000	15
8882E	 88.000000	  82.000000	15
8782E	 87.000000	  82.000000	15
8883E	 88.000000	  83.000000	15
8983E	 89.000000	  83.000000	15
8783E	 87.000000	  83.000000	15
8984E	 89.000000	  84.000000	15
8884E	 88.000000	  84.000000	15
8784E	 87.000000	  84.000000	15
8785E	 87.000000	  85.000000	15
8885E	 88.000000	  85.000000	15
8985E	 89.000000	  85.000000	15
8986E	 89.000000	  86.000000	15
8786E	 87.000000	  86.000000	15
8886E	 88.000000	  86.000000	15
8987E	 89.000000	  87.000000	15
8887E	 88.000000	  87.000000	15
8787E	 87.000000	  87.000000	15
8988E	 89.000000	  88.000000	15
8888E	 88.000000	  88.000000	15
8788E	 87.000000	  88.000000	15
8889E	 88.000000	  89.000000	15
8789E	 87.000000	  89.000000	15
8989E	 89.000000	  89.000000	15
8790E	 87.000000	  90.000000	15
8890E	 88.000000	  90.000000	15
8990E	 89.000000	  90.000000	15
8991E	 89.000000	  91.000000	15
8791E	 87.000000	  91.000000	15
8891E	 88.000000	  91.000000	15
8792E	 87.000000	  92.000000	15
8892E	 88.000000	  92.000000	15
8992E	 89.000000	  92.000000	15
8893E	 88.000000	  93.000000	15
8993E	 89.000000	  93.000000	15
8793E	 87.000000	  93.000000	15
8794E	 87.000000	  94.000000	15
8994E	 89.000000	  94.000000	15
8894E	 88.000000	  94.000000	15
8795E	 87.000000	  95.000000	15
8895E	 88.000000	  95.000000	15
8995E	 89.000000	  95.000000	15
8796E	 87.000000	  96.000000	15
8996E	 89.000000	  96.000000	15
